julian_day,time,wind_speed,solar_radiation,relative_humidity,air_temp,canopy_temp_mean,soil_temp,water_content_mean,water_potential_mean
138,0.34375,3.04,308.7,1.534,15.53,16.47,17.2,26.437492,-26.8584094226532
138,0.354166666666667,2.82,199.5,1.489,15.61,16.03,17.2,26.437492,-26.8129628199459
138,0.364583333333333,3.08,124.3,1.464,15.19,15.3183333333333,17.2,26.44428025,-26.7926251186542
138,0.375,3.17,141.7,1.443,15.03,15.28,17.2,26.43652225,-26.7859507345697
138,0.385416666666667,3.09,108.6,1.422,14.99,15.0166666666667,17.2,26.44234075,-26.7751393413158
138,0.395833333333333,2.94,130.3,1.421,14.91,15.125,17.2,26.43652225,-26.7594765011884
138,0.40625,3.35,346,1.428,15.27,16.5316666666667,17.2,26.441371,-26.7628117727192
138,0.416666666666667,3.18,395.4,1.444,15.93,17.1533333333333,17.2,26.44040125,-26.7589690326164
138,0.427083333333333,3.51,273,1.4,15.33,15.9833333333333,17.2,26.43264325,-26.7343344577195
138,0.4375,3.35,353.3,1.411,15.37,16.5533333333333,17.2,26.429734,-26.7281793583793
138,0.447916666666667,3.44,370,1.426,15.53,16.8616666666667,17.2,26.425855,-26.7456386933653
138,0.458333333333333,3.37,397.3,1.428,15.72,17.2566666666667,17.2,26.4239155,-26.7384766791701
138,0.46875,3.63,427.9,1.414,15.88,17.385,17.2,26.4355525,-26.7479640498674
138,0.479166666666667,3.97,468.5,1.386,15.96,17.7833333333333,17.2,26.4200365,-26.7464655698772
138,0.489583333333333,3.97,558.9,1.412,16.31,18.6033333333333,17.2,26.42100625,-26.7597836370843
138,0.5,3.12,304.9,1.393,15.95,17.2,17.2,26.40936925,-26.7559540136467
138,0.510416666666667,2.77,238.2,1.382,15.64,16.6416666666667,17.2,26.40742975,-26.7621155090739
138,0.520833333333333,3.07,349.8,1.384,15.86,17.5083333333333,17.2,26.40742975,-26.7687776098054
138,0.53125,2.98,328.7,1.406,16.19,17.545,17.2,26.40936925,-26.7654461759383
138,0.541666666666667,2.59,482.2,1.413,16.7,18.9266666666667,17.2,26.40742975,-26.7654461759383
138,0.552083333333333,2.73,357.1,1.397,16.71,18.0816666666667,17.2,26.40355075,-26.7654461759383
138,0.5625,2.6,321.5,1.404,16.76,17.98,17.2,26.39967175,-26.7787765151894
138,0.572916666666667,2.45,416.1,1.412,16.97,18.9216666666667,17.2,26.40161125,-26.7687776098054
138,0.583333333333333,2.39,268.3,1.409,16.98,17.725,17.2,26.39579275,-26.7754427792542
138,0.59375,2.74,392,1.413,17.01,18.5616666666667,17.2,26.38609525,-26.7687776098054
138,0.604166666666667,3.04,468.3,1.392,17.07,18.9566666666667,17.2,26.38609525,-26.7621155090739
138,0.614583333333333,3.63,525.3,1.41,17.49,19.5033333333333,17.2,26.38803475,-26.7834427146492
138,0.625,2.89,339.1,1.391,17.18,18.4133333333333,17.2,26.383186,-26.8151536508405
138,0.635416666666667,2.91,252.1,1.389,16.89,17.7133333333333,17.19,26.379307,-26.8270135267619
138,0.645833333333333,2.89,190.2,1.371,16.71,17.2066666666667,17.11,26.379307,-26.8265231465508
138,0.65625,3.14,155.3,1.348,16.39,16.6816666666667,17.1,26.37639775,-26.8398626972552
138,0.666666666666667,3.29,151.5,1.355,16.3,16.6066666666667,17.1,26.3696095,-26.8431995050891
138,0.677083333333333,3.06,157.7,1.363,16.39,16.6916666666667,17.1,26.36767,-26.8331913861306
138,0.6875,2.97,152.2,1.355,16.37,16.625,17.1,26.36670025,-26.8331913861306
138,0.697916666666667,3.08,188.4,1.371,16.53,16.965,17.1,26.3657305,-26.8331913861306
138,0.708333333333333,3.34,153.3,1.355,16.46,16.5983333333333,17.1,26.3618515,-26.8365266576614
138,0.71875,3.12,177.6,1.366,16.47,16.845,17.1,26.36282125,-26.8398626972552
138,0.729166666666667,3.34,236.7,1.369,16.61,17.27,17.1,26.35700275,-26.8231901781485
138,0.739583333333333,3.76,254.3,1.387,16.81,17.4216666666667,17.1,26.352154,-26.8431995050891
138,0.75,3.4,112.7,1.377,16.25,16.2816666666667,17.1,26.34730525,-26.8398626972552
138,0.760416666666667,3.15,99.7,1.361,15.9,16.1083333333333,17.1,26.34536575,-26.8431995050891
138,0.770833333333333,2.92,73.3,1.366,15.89,15.9933333333333,17.1,26.348275,-26.8431995050891
138,0.78125,2.28,32.5,1.366,15.75,15.6533333333333,17.1,26.34342625,-26.8465370813397
138,0.791666666666667,2.81,24.6,1.313,15.77,15.5666666666667,17.1,26.3424565,-26.8365266576614
138,0.802083333333333,2.44,14.5,1.317,15.74,15.4366666666667,17.1,26.34342625,-26.8365266576614
138,0.8125,2.61,10.6,1.368,15.35,15.015,17.1,26.34342625,-26.8327008929924
138,0.822916666666667,3.46,7.8,1.39,14.77,14.6783333333333,17.1,26.3385775,-26.8265231465508
138,0.833333333333333,3.25,8.5,1.385,14.63,14.6816666666667,17.1,26.34342625,-26.8398626972552
138,0.84375,3.08,6.5,1.386,14.59,14.56,17.1,26.3424565,-26.8398626972552
138,0.854166666666667,3.11,1.8,1.385,14.43,14.3916666666667,17.1,26.3346985,-26.8331913861306
138,0.864583333333333,2.86,0,1.377,14.39,14.3266666666667,17.1,26.33372875,-26.829856882486
138,0.875,2.58,0,1.364,14.4,14.3216666666667,17.1,26.33760775,-26.8331913861306
138,0.885416666666667,2.4,0,1.356,14.46,14.415,17.1,26.336638,-26.8365266576614
138,0.895833333333333,2.4,0,1.35,14.5,14.39,17.1,26.32984975,-26.8265231465508
138,0.90625,2.28,0,1.354,14.44,14.305,17.1,26.3385775,-26.8398626972552
138,0.916666666666667,1.93,0,1.354,14.4,14.2966666666667,17.1,26.33372875,-26.8331913861306
138,0.927083333333333,2.14,0,1.352,14.4,14.3116666666667,17.1,26.33178925,-26.8365266576614
138,0.9375,2.23,0,1.352,14.4,14.2033333333333,17.1,26.32888,-26.8265231465508
138,0.947916666666667,3.14,0,1.34,14.49,14.265,17.1,26.32597075,-26.8365266576614
138,0.958333333333333,2.96,0,1.335,14.42,14.1,17.1,26.332759,-26.8170146213779
138,0.96875,3.22,0,1.335,14.23,13.8966666666667,17.09,26.33372875,-26.8065368429434
138,0.979166666666667,3.48,0,1.326,14.07,13.7916666666667,17.01,26.33566825,-26.8331913861306
138,0.989583333333333,3.12,0,1.325,13.84,13.4166666666667,17,26.33372875,-26.8136831875108
138,0,0.63,0,1.448,13.82,14.04,17.1,26.464645,-27.0997705085652
139,0.0104166666666667,3.19,0,1.296,13.23,12.305,17,26.33372875,-26.7942913296624
139,0.0208333333333333,2.92,0,1.29,12.95,12.0416666666667,17,26.3308195,-26.7852856101442
139,0.03125,2.99,0,1.289,12.73,11.885,17,26.32597075,-26.7777749580018
139,0.0416666666666667,3.18,0,1.289,12.77,11.965,17,26.32791025,-26.7649477565368
139,0.0520833333333333,3,0,1.284,12.79,11.9433333333333,17,26.32791025,-26.7682784234012
139,0.0625,3.6,0,1.282,12.85,11.93,17,26.325001,-26.7554564756468
139,0.0729166666666667,2.72,0,1.275,12.57,11.6083333333333,17,26.32597075,-26.7654461759383
139,0.0833333333333333,3.07,0,1.273,12.37,11.5016666666667,17,26.32597075,-26.7554564756468
139,0.09375,2.96,0,1.276,12.48,11.5966666666667,17,26.3308195,-26.7721098108518
139,0.104166666666667,2.89,0,1.277,12.55,11.595,17,26.32403125,-26.7587856090356
139,0.114583333333333,2.34,0,1.275,12.41,11.37,17,26.3308195,-26.7687776098054
139,0.125,2.15,0,1.27,12.21,11.2416666666667,17,26.32791025,-26.7621155090739
139,0.135416666666667,1.94,0,1.26,11.87,10.8083333333333,17,26.32888,-26.7687776098054
139,0.145833333333333,1.94,0,1.257,11.54,10.6966666666667,17,26.32984975,-26.7687776098054
139,0.15625,1.86,0,1.251,11.5,10.6533333333333,17,26.32888,-26.7687776098054
139,0.166666666666667,2.08,0,1.249,11.44,10.6433333333333,17,26.325001,-26.7687776098054
139,0.177083333333333,1.75,0,1.244,11.42,10.4833333333333,17,26.32403125,-26.7554564756468
139,0.1875,1.67,0,1.241,11.21,10.3733333333333,17,26.32597075,-26.7626145805494
139,0.197916666666667,2.04,0,1.245,11.31,10.535,17,26.3269405,-26.7721098108518
139,0.208333333333333,1.97,0,1.239,11.41,10.4616666666667,17,26.3269405,-26.7497939367928
139,0.21875,1.74,0.6,1.229,11.23,10.325,17,26.332759,-26.7446341498291
139,0.229166666666667,0.93,4.7,1.221,11.25,10.045,17,26.33372875,-26.7531230701817
139,0.239583333333333,0.7,12.5,1.204,10.87,9.75666666666667,17,26.32984975,-26.7602847792602
139,0.25,0.8,20.9,1.211,10.87,10.14,17,26.32597075,-26.7351483122545
139,0.260416666666667,0.5,30,1.221,11.47,10.4516666666667,16.93,26.32791025,-26.7333247071915
139,0.270833333333333,0.7,42.1,1.219,11.61,10.6916666666667,16.9,26.32597075,-26.7366546072298
139,0.28125,1.35,84.2,1.242,11.95,11.835,16.9,26.32791025,-26.7376658915866
139,0.291666666666667,1.37,131.5,1.284,12.67,12.8666666666667,16.9,26.32791025,-26.72202567614
139,0.302083333333333,1.19,151.6,1.308,13.32,13.795,16.9,26.33178925,-26.7281793583793
139,0.3125,2.35,318.9,1.354,14.45,15.445,16.9,26.332759,-26.7323206261581
139,0.322916666666667,2.53,257.3,1.354,15.47,15.385,16.9,26.325001,-26.7343344577195
139,0.333333333333333,2.19,175.3,1.32,14.99,14.6883333333333,16.9,26.32791025,-26.7333247071915
139,0.34375,2.24,164.3,1.308,15.05,14.7966666666667,16.9,26.3269405,-26.7389781264626
139,0.354166666666667,2.41,309,1.298,15.41,16.0316666666667,16.9,26.325001,-26.7597836370843
139,0.364583333333333,1.84,296.4,1.316,16.09,16.63,16.9,26.32403125,-26.7587856090356
139,0.375,1.88,294.7,1.299,16.25,16.7366666666667,16.9,26.325001,-26.7587856090356
139,0.385416666666667,1.92,434.4,1.31,16.71,17.9783333333333,16.9,26.325001,-26.7654461759383
139,0.395833333333333,1.99,323.1,1.287,17.14,17.5116666666667,16.9,26.3269405,-26.7654461759383
139,0.40625,1.48,251.2,1.269,16.85,16.9916666666667,16.9,26.321122,-26.7521281087311
139,0.416666666666667,1.75,464.5,1.295,17.42,18.875,16.9,26.32015225,-26.7621155090739
139,0.427083333333333,1.68,414.5,1.302,17.9,19.07,16.9,26.32015225,-26.7587856090356
139,0.4375,1.91,419.2,1.272,18.12,19.1783333333333,16.9,26.3153035,-26.7654461759383
139,0.447916666666667,2.17,510.1,1.265,18.21,19.655,16.9,26.31239425,-26.7909598957953
139,0.458333333333333,1.8,589.3,1.285,18.55,20.835,16.9,26.31045475,-26.8146620747199
139,0.46875,2.28,768,1.317,19.12,22.4066666666667,16.83,26.3114245,-26.8265231465508
139,0.479166666666667,1.37,503.3,1.287,19.28,21.1933333333333,16.8,26.3114245,-26.829856882486
139,0.489583333333333,2.33,861.3,1.29,20.11,24.5016666666667,16.8,26.30851525,-26.8227019876084
139,0.5,2.47,408.6,1.248,19.71,20.8516666666667,16.8,26.297848,-26.8222152191806
139,0.510416666666667,2.34,466.5,1.253,19.46,21.0316666666667,16.8,26.29493875,-26.8526273131098
139,0.520833333333333,2.44,513.9,1.261,19.67,21.9016666666667,16.8,26.29493875,-26.8379031187777
139,0.53125,2.25,615.3,1.27,20.31,23.0266666666667,16.8,26.28912025,-26.8702146506483
139,0.541666666666667,2.39,1005.3,1.283,21.08,27.1616666666667,16.8,26.28718075,-26.884964009801
139,0.552083333333333,2.84,863.5,1.275,21.5,26.5966666666667,16.8,26.278453,-26.8883000493949
139,0.5625,2.21,796.5,1.259,21.55,26.44,16.8,26.27942275,-26.8916368572287
139,0.572916666666667,2.23,683.1,1.246,21.33,25.3533333333333,16.8,26.27748325,-26.8983127783239
139,0.583333333333333,2.31,842.3,1.273,21.99,26.9483333333333,16.8,26.27554375,-26.8949744334794
139,0.59375,2.06,837.3,1.249,22.28,26.7566666666667,16.8,26.26778575,-26.8949744334794
139,0.604166666666667,2.16,764.3,1.258,22.6,26.1666666666667,16.71,26.26002775,-26.8978295983824
139,0.614583333333333,2.19,741.7,1.245,22.6,25.9266666666667,16.7,26.2571185,-26.9412093584887
139,0.625,2.22,415.9,1.209,21.91,23.2366666666667,16.7,26.24839075,-26.9526734911273
139,0.635416666666667,1.94,610.9,1.227,22.07,24.355,16.7,26.23481425,-27.0358783040769
139,0.645833333333333,2.11,429,1.23,22.13,23.2533333333333,16.7,26.224147,-27.1049015754824
139,0.65625,1.52,434.3,1.206,21.67,22.75,16.7,26.26196725,-27.212180677177
139,0.666666666666667,2.19,699.7,1.227,22.76,25.07,16.7,26.35506325,-27.3868621032996
139,0.677083333333333,2.21,640.7,1.194,22.97,24.6083333333333,16.7,26.5558015,-27.3030262092306
139,0.6875,1.62,470.7,1.178,22.78,23.4783333333333,16.7,26.87194,-25.8128456143906
139,0.697916666666667,1.99,350.1,1.177,21.83,21.79,16.7,27.147349,-22.492767010658
139,0.708333333333333,1.88,481.3,1.186,22.62,23.4983333333333,16.7,27.248203,-21.0785427429564
139,0.71875,1.81,481.5,1.167,22.91,23.6533333333333,16.7,27.2656585,-20.9348212637111
139,0.729166666666667,1.79,273,1.194,22.6,21.9933333333333,16.7,27.252082,-20.8708218097421
139,0.739583333333333,1.19,463.1,1.215,23.16,24.135,16.7,27.244324,-20.8404497823686
139,0.75,1.6,202.3,1.196,22.71,21.76,16.7,27.23171725,-20.7866102320695
139,0.760416666666667,1.43,122.7,1.227,21.84,20.4883333333333,16.7,27.209413,-20.7491661465413
139,0.770833333333333,1.31,112.7,1.238,21.29,20.2166666666667,16.69,27.19098775,-20.7396951337058
139,0.78125,1.04,135.9,1.231,21.39,20.4983333333333,16.6,27.17935075,-20.6992652753779
139,0.791666666666667,1.22,186.3,1.266,22.04,21.21,16.6,27.162865,-20.6803714010756
139,0.802083333333333,1.35,126.2,1.226,21.91,19.9333333333333,16.6,27.14443975,-20.6696991265276
139,0.8125,1.14,73.1,1.214,21.18,18.7466666666667,16.6,27.12504475,-20.6962710359966
139,0.822916666666667,1.23,44,1.222,20.25,17.855,16.6,27.10468,-20.7107408335604
139,0.833333333333333,0.84,26.6,1.249,19.65,16.9516666666667,16.6,27.09013375,-20.7634973668626
139,0.84375,0.88,14.6,1.255,18.98,16.475,16.6,27.069769,-20.797503593798
139,0.854166666666667,0.86,5.3,1.269,18.22,15.7183333333333,16.6,27.05328325,-20.8518732718224
139,0.864583333333333,0.89,0.8,1.28,17.33,15.08,16.6,27.0329185,-20.9214565061753
139,0.875,1.1,0,1.272,16.85,15.0033333333333,16.6,27.02031175,-20.9954432252302
139,0.885416666666667,1.1,0,1.273,16.81,14.9216666666667,16.6,26.9980075,-21.0820589586598
139,0.895833333333333,0.94,0,1.285,16.29,14.35,16.6,26.98734025,-21.1681737498656
139,0.90625,0.85,0,1.272,16.08,14.2483333333333,16.6,26.9669755,-21.2488700453982
139,0.916666666666667,1.01,0,1.26,16,14.4216666666667,16.6,26.953399,-21.3452943569577
139,0.927083333333333,0.83,0,1.239,16.01,14.2533333333333,16.6,26.94079225,-21.4247133988275
139,0.9375,0.91,0,1.218,16.1,14.3083333333333,16.6,26.92915525,-21.4815872558516
139,0.947916666666667,1.17,0,1.248,15.83,14.32,16.6,26.91363925,-21.5659505633958
139,0.958333333333333,1.12,0,1.287,15.65,14.2216666666667,16.6,26.89424425,-21.6358569195014
139,0.96875,1.86,0,1.285,15.64,14.7183333333333,16.6,26.89230475,-21.7220065855595
139,0.979166666666667,1.57,0,1.288,15.69,14.67,16.6,26.8777585,-21.7888402451153
139,0.989583333333333,1.28,0,1.284,15.43,13.99,16.6,26.85933325,-21.8521229362671
139,0,2.93,0,1.314,13.49,12.7133333333333,17,26.32403125,-26.8203468224243
140,0.0104166666666667,2.08,0,1.27,15.31,14.6783333333333,16.6,26.8428475,-21.9931754903979
140,0.0208333333333333,1.97,0,1.255,15.67,14.61,16.6,26.83024075,-22.0618410798003
140,0.03125,3.08,0,1.243,15.81,14.555,16.6,26.81860375,-22.1148959989806
140,0.0416666666666667,2.98,0,1.232,15.88,14.5033333333333,16.6,26.81472475,-22.1863287312095
140,0.0520833333333333,2.29,0,1.225,15.75,14.1516666666667,16.6,26.80502725,-22.2523980818845
140,0.0625,2.05,0,1.241,14.91,13.3083333333333,16.6,26.79436,-22.3044863573391
140,0.0729166666666667,2.45,0,1.236,14.61,13.4866666666667,16.6,26.7807835,-22.3625486006424
140,0.0833333333333333,2.67,0,1.234,14.67,13.4666666666667,16.6,26.77205575,-22.4286027973005
140,0.09375,2.5,0,1.234,14.61,13.2916666666667,16.6,26.77011625,-22.4761113503831
140,0.104166666666667,2.03,0,1.231,14.49,13.0233333333333,16.6,26.77011625,-22.5258112134315
140,0.114583333333333,1.36,0,1.23,14.1,12.49,16.6,26.75266075,-22.5854589284369
140,0.125,0.85,0,1.233,13.59,12.0066666666667,16.6,26.751691,-22.637758202299
140,0.135416666666667,0.78,0,1.238,13.15,11.6783333333333,16.6,26.74102375,-22.682566612868
140,0.145833333333333,0.99,0,1.241,12.91,11.8816666666667,16.6,26.73908425,-22.7295769093092
140,0.15625,1.24,0,1.245,13.27,12.3783333333333,16.6,26.732296,-22.7847516091225
140,0.166666666666667,1.64,0,1.232,13.77,12.9066666666667,16.6,26.7303565,-22.83232816391
140,0.177083333333333,2.93,0,1.225,14.41,13.2883333333333,16.6,26.71581025,-22.8721766269166
140,0.1875,2.71,0,1.224,14.55,13.3483333333333,16.6,26.7109615,-22.9322944593615
140,0.197916666666667,1.56,0,1.224,14.51,13.5133333333333,16.6,26.70805225,-22.9685649985238
140,0.208333333333333,1.8,0,1.222,14.39,13.1883333333333,16.6,26.7070825,-23.0090423021872
140,0.21875,2.52,0.9,1.207,14.5,13.39,16.6,26.705143,-23.0660246027288
140,0.229166666666667,2.72,5.7,1.203,14.52,13.22,16.6,26.69253625,-23.1061204325032
140,0.239583333333333,2.82,12.8,1.199,14.44,12.9783333333333,16.6,26.69447575,-23.1558194091459
140,0.25,2.22,40.9,1.204,14.44,13.1416666666667,16.6,26.68477825,-23.204865078784
140,0.260416666666667,1.76,67.5,1.216,14.49,13.2766666666667,16.6,26.68671775,-23.2448422450469
140,0.270833333333333,1.42,99.6,1.235,14.79,13.445,16.6,26.68477825,-23.3085683107035
140,0.28125,2.01,132.5,1.247,14.69,13.9,16.6,26.6760505,-23.3644842168008
140,0.291666666666667,2.09,177.7,1.276,15.4,14.6783333333333,16.6,26.670232,-23.3981432334391
140,0.302083333333333,2.11,228.9,1.317,15.66,15.21,16.6,26.66344375,-23.4479077574018
140,0.3125,2.01,224.4,1.33,16.09,15.45,16.6,26.65956475,-23.4839889093073
140,0.322916666666667,1.71,211.4,1.339,15.87,15.5033333333333,16.6,26.654716,-23.5437254375834
140,0.333333333333333,1.91,227.5,1.339,16.07,15.8066666666667,16.6,26.646958,-23.5715914425334
140,0.34375,1.79,439.3,1.41,17.01,18.1483333333333,16.6,26.646958,-23.6180035228587
140,0.354166666666667,1.79,406.9,1.431,17.57,18.55,16.6,26.63823025,-23.683995996868
140,0.364583333333333,1.76,322.7,1.45,17.53,18.2383333333333,16.6,26.6333815,-23.7166364709212
140,0.375,1.36,207.9,1.413,17.32,17.22,16.6,26.63435125,-23.7766852230946
140,0.385416666666667,1.19,362.2,1.442,17.64,18.535,16.6,26.6256235,-23.8347736283119
140,0.395833333333333,1.04,481.2,1.452,18.43,19.5366666666667,16.6,26.62077475,-23.8842976916587
140,0.40625,0.88,619.3,1.486,19.4,20.945,16.6,26.6178655,-23.9196812433371
140,0.416666666666667,1.05,431.6,1.478,19.94,20.05,16.6,26.60913775,-23.966320424106
140,0.427083333333333,0.88,508.5,1.485,20.23,20.965,16.6,26.61107725,-23.999772468957
140,0.4375,0.71,683.1,1.49,21.33,23.1933333333333,16.6,26.596531,-24.053536644424
140,0.447916666666667,1.32,722.6,1.432,21.66,23.635,16.6,26.5907125,-24.1094858784097
140,0.458333333333333,1.3,728,1.42,21.45,24.2633333333333,16.6,26.58198475,-24.1446219479292
140,0.46875,1.27,825.9,1.421,21.72,25.7816666666667,16.6,26.577136,-24.2057244487838
140,0.479166666666667,0.85,773.4,1.408,22.65,26.345,16.6,26.5713175,-24.2798041982397
140,0.489583333333333,0.96,816.5,1.381,22.73,26.685,16.6,26.56065025,-24.3259409722182
140,0.5,1.17,799.4,1.46,23.26,27.3483333333333,16.6,26.553862,-24.3624812420462
140,0.510416666666667,1.17,789.7,1.416,23.26,27.7183333333333,16.6,26.55095275,-24.3971327924106
140,0.520833333333333,1.07,841.1,1.455,23.68,28.4966666666667,16.6,26.54125525,-24.4375305334869
140,0.53125,1.09,745.4,1.462,23.68,28.18,16.6,26.5364065,-24.4887581725164
140,0.541666666666667,1.27,770.8,1.451,23.35,27.9966666666667,16.6,26.5286485,-24.5027744433405
140,0.552083333333333,1.27,867.3,1.427,23.65,29.3116666666667,16.6,26.52573925,-24.5496354458033
140,0.5625,1.07,371.4,1.426,23.57,24.9033333333333,16.6,26.5170115,-24.5707934053589
140,0.572916666666667,1.07,241.8,1.374,23.02,22.8383333333333,16.6,26.511193,-24.6094589468529
140,0.583333333333333,0.9,254,1.401,22.6,22.785,16.6,26.50440475,-24.6553589491986
140,0.59375,0.97,281.7,1.414,22.51,22.8583333333333,16.6,26.49470725,-24.6685883813147
140,0.604166666666667,1.02,336.3,1.36,22.65,23.3883333333333,16.6,26.4976165,-24.7336082373491
140,0.614583333333333,1.12,538.7,1.424,23.26,25.165,16.6,26.4898585,-24.7664682279108
140,0.625,0.94,665.9,1.328,23.89,26.5633333333333,16.6,26.48888875,-24.7984757078626
140,0.635416666666667,1.33,752.8,1.333,24.58,27.1933333333333,16.6,26.4743425,-24.815249423743
140,0.645833333333333,1.13,696.1,1.259,24.6,26.5666666666667,16.6,26.46949375,-24.8488780726587
140,0.65625,0.89,652.3,1.296,25.06,26.6733333333333,16.6,26.464645,-24.8790021849645
140,0.666666666666667,0.95,631,1.227,25.26,26.2716666666667,16.6,26.45203825,-24.9327204034353
140,0.677083333333333,1.56,620.7,1.262,25.23,26.315,16.6,26.45591725,-24.9836125668825
140,0.6875,1.17,569.4,1.177,25.15,25.935,16.6,26.449129,-24.9969122472041
140,0.697916666666667,1.74,377.1,1.218,24.97,24.2916666666667,16.6,26.43846175,-25.0416181201187
140,0.708333333333333,3.96,325.2,1.384,22.78,21.8683333333333,16.6,26.4355525,-25.0724899715812
140,0.71875,2.97,283.6,1.43,21.1,21.4666666666667,16.6,26.42488525,-25.100312023094
140,0.729166666666667,2.63,168.1,1.454,20.83,20.495,16.6,26.42488525,-25.100312023094
140,0.739583333333333,2.8,177.9,1.444,20.4,20.41,16.6,26.4239155,-25.1322402432886
140,0.75,2.63,147.8,1.447,20.92,20.6716666666667,16.6,26.41712725,-25.1494719892132
140,0.760416666666667,2.06,146.3,1.411,21.17,20.64,16.6,26.41130875,-25.1593311784415
140,0.770833333333333,2.07,101.7,1.445,20.92,20.1533333333333,16.6,26.4083995,-25.1914363289276
140,0.78125,2.06,105.3,1.437,20.67,20.255,16.6,26.4122785,-25.2021864680452
140,0.791666666666667,1.74,105.9,1.432,20.82,20.3483333333333,16.6,26.4006415,-25.226965326304
140,0.802083333333333,1.8,70.7,1.412,20.81,19.73,16.6,26.398702,-25.2518013057304
140,0.8125,1.7,44,1.422,20.31,19.055,16.6,26.39773225,-25.2518013057304
140,0.822916666666667,2.2,38.4,1.29,20.07,19.1266666666667,16.6,26.39385325,-25.2518013057304
140,0.833333333333333,1.99,27.7,1.256,19.71,18.5516666666667,16.6,26.39191375,-25.2559356572448
140,0.84375,2.03,27.9,1.269,19.34,17.95,16.6,26.38609525,-25.2858350645685
140,0.854166666666667,2.29,11.3,1.22,18.88,17.2883333333333,16.6,26.38997425,-25.3116325554439
140,0.864583333333333,2.67,3.5,1.167,18.36,16.8283333333333,16.6,26.383186,-25.3249595665211
140,0.875,2.79,0.1,1.146,17.83,16.29,16.6,26.3851255,-25.3591972971567
140,0.885416666666667,2.39,0,1.158,17.1,15.5416666666667,16.6,26.38221625,-25.3583765735316
140,0.895833333333333,2,0,1.152,16.51,15.265,16.6,26.379307,-25.3583765735316
140,0.90625,1.74,0,1.153,16,14.3116666666667,16.6,26.36863975,-25.3650371404343
140,0.916666666666667,1.93,0,1.153,15.23,13.985,16.6,26.3734885,-25.3583765735316
140,0.927083333333333,1.98,0,1.138,14.96,13.8266666666667,16.6,26.3657305,-25.3659075702581
140,0.9375,2.41,0,1.13,14.8,13.64,16.6,26.3734885,-25.4320070321605
140,0.947916666666667,2.4,0,1.122,14.58,13.33,16.6,26.371549,-25.4253387925808
140,0.958333333333333,2.06,0,1.122,14.2,12.915,16.6,26.36476075,-25.4320070321605
140,0.96875,2.06,0,1.125,13.63,12.4416666666667,16.6,26.36863975,-25.476677381365
140,0.979166666666667,1.76,0,1.124,13.27,12.2133333333333,16.6,26.3579725,-25.4833471565403
140,0.989583333333333,1.48,0,1.129,12.72,11.61,16.6,26.36088175,-25.4858795500771
140,0,1.64,0,1.289,14.98,14.0933333333333,16.6,26.848666,-21.9088162909789
141,0.0104166666666667,2.22,0,1.108,12.65,11.8416666666667,16.6,26.35700275,-25.489215589671
141,0.0208333333333333,2.56,0,1.1,12.75,11.8816666666667,16.6,26.35700275,-25.4825442785463
141,0.03125,2.46,0,1.097,12.51,11.59,16.6,26.35700275,-25.4858795500771
141,0.0416666666666667,2.68,0,1.099,12.25,11.4816666666667,16.6,26.35700275,-25.489215589671
141,0.0520833333333333,2.59,0,1.098,12.01,11.3166666666667,16.6,26.35700275,-25.5229866458159
141,0.0625,2.4,0,1.096,11.8,11.1133333333333,16.6,26.348275,-25.5466604894719
141,0.0729166666666667,2.24,0,1.092,11.61,11.0533333333333,16.6,26.3540935,-25.5433229132212
141,0.0833333333333333,2.05,0,1.083,11.87,10.9766666666667,16.6,26.34342625,-25.5499988343163
141,0.09375,1.48,0,1.082,11.53,10.3983333333333,16.6,26.348275,-25.5466604894719
141,0.104166666666667,1.54,0,1.084,11.08,10.0966666666667,16.6,26.352154,-25.5517504122676
141,0.114583333333333,1.92,0,1.083,10.93,10.2633333333333,16.6,26.348275,-25.5754719044554
141,0.125,1.58,0,1.078,11.1,10.195,16.6,26.3424565,-25.585677566955
141,0.135416666666667,1.35,0,1.079,10.6,9.585,16.6,26.34536575,-25.5984478706
141,0.145833333333333,1.39,0,1.087,10.29,9.40166666666667,16.6,26.344396,-25.5984478706
141,0.15625,1.5,0,1.084,10.21,9.37,16.6,26.3463355,-25.5984478706
141,0.166666666666667,1.97,0,1.077,10.3,9.53666666666667,16.6,26.3463355,-25.5984478706
141,0.177083333333333,1.59,0,1.075,10.72,9.60166666666667,16.6,26.348275,-25.5984478706
141,0.1875,1.72,0,1.074,10.15,9.22333333333333,16.6,26.34148675,-25.6035601101397
141,0.197916666666667,1.63,0,1.061,10.03,9.44833333333333,16.65,26.3385775,-25.6189109619907
141,0.208333333333333,1.7,0,1.062,10.36,9.805,16.7,26.34148675,-25.6394117825278
141,0.21875,1.66,1.1,1.065,10.35,9.79833333333333,16.7,26.34148675,-25.64967636296
141,0.229166666666667,1.41,7.5,1.062,10.41,9.875,16.7,26.33566825,-25.64967636296
141,0.239583333333333,1.55,26.9,1.058,10.84,9.81833333333333,16.7,26.332759,-25.64967636296
141,0.25,1.6,53.3,1.06,10.94,10.2033333333333,16.7,26.33178925,-25.64967636296
141,0.260416666666667,1.05,83.4,1.072,11.71,10.9116666666667,16.7,26.34342625,-25.64967636296
141,0.270833333333333,1.11,115.5,1.098,12.51,11.8266666666667,16.7,26.33760775,-25.64967636296
141,0.28125,1.2,148,1.12,13.28,12.6183333333333,16.7,26.3308195,-25.64967636296
