julian_day,time,wind_speed,solar_radiation,relative_humidity,air_temp,canopy_temp_mean,soil_temp,water_content_mean,water_potential_mean,temperature_difference,cwsi,t_actual,t_potential
161,0.666666666666667,4.13,302.0,0.698,17.57,17.7083333333333,16.97,23.09670325,-30.4636194109844,-0.1383333333332999,0.8436431175917442,0.001,7.590042983551601
161,0.677083333333333,3.0,133.2,0.669,16.59,16.355,16.9,23.0996125,-30.5184474309389,0.23499999999999943,0.7262911633361845,0.6346505910870971,4.286925523074597
161,0.6875,4.26,87.6,0.639,15.71,15.1433333333333,16.9,23.093794,-30.5303092817856,0.5666666666667002,0.3319969457636458,2.0247964414520028,3.302749939483
161,0.697916666666667,3.51,295.8,0.707,15.49,15.8983333333333,16.9,23.08506625,-30.5654788406448,-0.40833333333329946,0.9568205913007406,0.001,7.060038277808738
161,0.708333333333333,2.05,122.8,0.702,15.03,14.7633333333333,16.9,23.08700575,-30.5839601390944,0.26666666666669947,0.7186990213382152,0.5615493284666965,3.7534359913445607
161,0.71875,2.33,531.3,0.772,16.22,18.235,16.9,23.08118725,-30.5971706959172,-2.0150000000000006,1,0.001,10.730412968246739
161,0.729166666666667,3.14,457.0,0.823,17.17,17.4933333333333,16.9,23.07536875,-30.6121419836016,-0.3233333333332986,0.8192225332040806,0.08103276109586263,9.919288455131964
161,0.739583333333333,3.29,420.9,0.792,17.44,17.615,16.9,23.0685805,-30.6500860099262,-0.17499999999999716,0.7902532765757969,0.43693159548858346,9.425337234336862
161,0.75,2.71,262.1,0.785,17.51,16.7083333333333,16.9,23.0569435,-30.6841522338442,0.8016666666667014,0.44863664879725235,3.1291139723138497,6.71616264990349
161,0.760416666666667,3.63,132.9,0.777,16.2,15.2916666666667,16.9,23.0569435,-30.7183048515444,0.9083333333332995,0.1682924739813161,3.410846763097206,4.24748110963615
161,0.770833333333333,3.92,408.5,0.901,14.93,15.51,16.9,23.05597375,-30.7395316354217,-0.5800000000000001,0.9490674733534828,0.001,8.96044842951104
161,0.78125,3.26,277.7,0.828,15.99,15.705,16.9,23.051125,-30.7732308829418,0.28500000000000014,0.6466322874923107,1.5501580167128315,6.805711696106675
161,0.791666666666667,3.5,201.2,0.814,15.01,14.0866666666667,16.9,23.05015525,-30.7927896435175,0.9233333333333,0.24788942945144118,3.7437287213607346,5.3064492994738215
